Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Đúng/Sai,"Phép tính 408 + 971 = 1381, đúng hay sai?",,Sai,Phép tính chính xác là 408 + 971 = 1379.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",So sánh,"Điền dấu thích hợp (<, >, =): 1906 - 10 ___ 1154 + 1135",,<,1906 - 10 = 1896; 1154 + 1135 = 2289. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Đúng/Sai,"Phép tính 497 - 374 = 123, đúng hay sai?",,Đúng,Phép tính chính xác là 497 - 374 = 123.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Trắc nghiệm,Kết quả của phép tính 920 + 155 là bao nhiêu?,1080 | 1074 | 1075 | 1085,1075,Ta có: 920 + 155 = 1075.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Điền khuyết,1768 - ___ = 426,,1342,Số cần điền là 1342 vì 1768 - 1342 = 426.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Kéo thả,622 + 596 = ___,1218 | 1219 | 1217,1218,Kéo số 1218 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Chuỗi Quy luật,"1, 6, 11, ___, 21",,16,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Đúng/Sai,"Phép tính 381 + 1065 = 1450, đúng hay sai?",,Sai,Phép tính chính xác là 381 + 1065 = 1446.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Kéo thả,809 + 601 = ___,1410 | 1411 | 1409,1410,Kéo số 1410 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Chuỗi Quy luật,"16, 19, 22, ___, 28",,25,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Trắc nghiệm,Kết quả của phép tính 347 + 289 là bao nhiêu?,634 | 636 | 646 | 639,636,Ta có: 347 + 289 = 636.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",So sánh,"Điền dấu thích hợp (<, >, =): 542 + 594 ___ 237 + 428",,>,542 + 594 = 1136; 237 + 428 = 665. Nên dấu là >.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,So sánh,"Điền dấu thích hợp (<, >, =): 903 - 463 ___ 633 + 13",,<,903 - 463 = 440; 633 + 13 = 646. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 1720 - 680 = 1040, đúng hay sai?",,Đúng,Phép tính chính xác là 1720 - 680 = 1040.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",So sánh,"Điền dấu thích hợp (<, >, =): 841 - 557 ___ 989 + 1110",,<,841 - 557 = 284; 989 + 1110 = 2099. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 1274 - 30 là bao nhiêu?,1243 | 1244 | 1245 | 1254,1244,Ta có: 1274 - 30 = 1244.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,726 + ___ = 1351,,625,Số cần điền là 625 vì 726 + 625 = 1351.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Điền khuyết,1271 - ___ = 226,,1045,Số cần điền là 1045 vì 1271 - 1045 = 226.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Đúng/Sai,"Phép tính 998 - 613 = 385, đúng hay sai?",,Đúng,Phép tính chính xác là 998 - 613 = 385.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Kéo thả,282 - 255 = ___,27 | 28 | 26,27,Kéo số 27 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Điền khuyết,1841 + ___ = 3461,,1620,Số cần điền là 1620 vì 1841 + 1620 = 3461.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Trắc nghiệm,Kết quả của phép tính 447 + 112 là bao nhiêu?,569 | 562 | 556 | 559,559,Ta có: 447 + 112 = 559.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Điền khuyết,1321 + ___ = 1952,,631,Số cần điền là 631 vì 1321 + 631 = 1952.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Chuỗi Quy luật,"15, 17, 19, ___, 23",,21,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Kéo thả,1299 + 1703 = ___,3002 | 3003 | 3001,3002,Kéo số 3002 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Điền khuyết,860 - ___ = 340,,520,Số cần điền là 520 vì 860 - 520 = 340.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Điền khuyết,1956 - ___ = 1364,,592,Số cần điền là 592 vì 1956 - 592 = 1364.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Kéo thả,989 - 96 = ___,893 | 894 | 892,893,Kéo số 893 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Điền khuyết,750 - ___ = 398,,352,Số cần điền là 352 vì 750 - 352 = 398.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Kéo thả,637 + 194 = ___,831 | 832 | 830,831,Kéo số 831 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 671 - 563 = 108, đúng hay sai?",,Đúng,Phép tính chính xác là 671 - 563 = 108.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Điền khuyết,1807 - ___ = 523,,1284,Số cần điền là 1284 vì 1807 - 1284 = 523.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 774 - 667 là bao nhiêu?,112 | 106 | 107 | 117,107,Ta có: 774 - 667 = 107.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,788 + ___ = 1440,,652,Số cần điền là 652 vì 788 + 652 = 1440.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 983 + 796 ___ 408 + 877",,>,983 + 796 = 1779; 408 + 877 = 1285. Nên dấu là >.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Chuỗi Quy luật,"3, 8, 13, ___, 23",,18,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Điền khuyết,1807 + ___ = 2965,,1158,Số cần điền là 1158 vì 1807 + 1158 = 2965.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Điền khuyết,1898 - ___ = 705,,1193,Số cần điền là 1193 vì 1898 - 1193 = 705.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Đúng/Sai,"Phép tính 1573 - 1463 = 110, đúng hay sai?",,Đúng,Phép tính chính xác là 1573 - 1463 = 110.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Điền khuyết,569 - ___ = 358,,211,Số cần điền là 211 vì 569 - 211 = 358.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Điền khuyết,330 - ___ = 157,,173,Số cần điền là 173 vì 330 - 173 = 157.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",So sánh,"Điền dấu thích hợp (<, >, =): 1390 + 1837 ___ 822 + 128",,>,1390 + 1837 = 3227; 822 + 128 = 950. Nên dấu là >.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Chuỗi Quy luật,"2, 4, 6, ___, 10",,8,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Điền khuyết,1597 - ___ = 563,,1034,Số cần điền là 1034 vì 1597 - 1034 = 563.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Điền khuyết,859 + ___ = 1719,,860,Số cần điền là 860 vì 859 + 860 = 1719.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 245 - 134 = 113, đúng hay sai?",,Sai,Phép tính chính xác là 245 - 134 = 111.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"8, 11, 14, ___, 20",,17,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Đúng/Sai,"Phép tính 1212 - 941 = 271, đúng hay sai?",,Đúng,Phép tính chính xác là 1212 - 941 = 271.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Điền khuyết,822 - ___ = 775,,47,Số cần điền là 47 vì 822 - 47 = 775.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,203 + 338 = ___,541 | 542 | 540,541,Kéo số 541 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Chuỗi Quy luật,"20, 22, 24, ___, 28",,26,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Trắc nghiệm,Kết quả của phép tính 1912 - 589 là bao nhiêu?,1333 | 1322 | 1323 | 1325,1323,Ta có: 1912 - 589 = 1323.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,So sánh,"Điền dấu thích hợp (<, >, =): 821 - 91 ___ 722 + 775",,<,821 - 91 = 730; 722 + 775 = 1497. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 775 - 666 ___ 774 + 111",,<,775 - 666 = 109; 774 + 111 = 885. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Chuỗi Quy luật,"9, 11, 13, ___, 17",,15,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Chuỗi Quy luật,"6, 11, 16, ___, 26",,21,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Kéo thả,962 - 267 = ___,695 | 696 | 694,695,Kéo số 695 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 146 + 216 là bao nhiêu?,362 | 363 | 372 | 359,362,Ta có: 146 + 216 = 362.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Điền khuyết,1027 + ___ = 1087,,60,Số cần điền là 60 vì 1027 + 60 = 1087.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Kéo thả,464 + 806 = ___,1270 | 1271 | 1269,1270,Kéo số 1270 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 387 - 130 ___ 395 + 334",,<,387 - 130 = 257; 395 + 334 = 729. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 914 - 758 là bao nhiêu?,160 | 155 | 156 | 166,156,Ta có: 914 - 758 = 156.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Điền khuyết,1939 - ___ = 1048,,891,Số cần điền là 891 vì 1939 - 891 = 1048.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 1715 - 112 = 1605, đúng hay sai?",,Sai,Phép tính chính xác là 1715 - 112 = 1603.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Điền khuyết,799 - ___ = 407,,392,Số cần điền là 392 vì 799 - 392 = 407.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,1266 - 1242 = ___,24 | 25 | 23,24,Kéo số 24 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Điền khuyết,668 + ___ = 1274,,606,Số cần điền là 606 vì 668 + 606 = 1274.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Trắc nghiệm,Kết quả của phép tính 62 + 635 là bao nhiêu?,697 | 707 | 692 | 702,697,Ta có: 62 + 635 = 697.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Điền khuyết,17 + ___ = 782,,765,Số cần điền là 765 vì 17 + 765 = 782.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Kéo thả,769 - 409 = ___,360 | 361 | 359,360,Kéo số 360 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,43 + ___ = 947,,904,Số cần điền là 904 vì 43 + 904 = 947.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Chuỗi Quy luật,"7, 11, 15, ___, 23",,19,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 929 + 726 = 1660, đúng hay sai?",,Sai,Phép tính chính xác là 929 + 726 = 1655.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Điền khuyết,880 - ___ = 341,,539,Số cần điền là 539 vì 880 - 539 = 341.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Chuỗi Quy luật,"9, 12, 15, ___, 21",,18,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Đúng/Sai,"Phép tính 1901 + 312 = 2215, đúng hay sai?",,Sai,Phép tính chính xác là 1901 + 312 = 2213.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Trắc nghiệm,Kết quả của phép tính 920 + 929 là bao nhiêu?,1849 | 1850 | 1859 | 1847,1849,Ta có: 920 + 929 = 1849.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",So sánh,"Điền dấu thích hợp (<, >, =): 421 - 327 ___ 839 + 114",,<,421 - 327 = 94; 839 + 114 = 953. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 10 + 1357 = 1367, đúng hay sai?",,Đúng,Phép tính chính xác là 10 + 1357 = 1367.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,1456 + 526 = ___,1982 | 1983 | 1981,1982,Kéo số 1982 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 483 + 638 ___ 951 + 516",,<,483 + 638 = 1121; 951 + 516 = 1467. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",So sánh,"Điền dấu thích hợp (<, >, =): 1182 - 937 ___ 743 + 190",,<,1182 - 937 = 245; 743 + 190 = 933. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Điền khuyết,854 - ___ = 470,,384,Số cần điền là 384 vì 854 - 384 = 470.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Trắc nghiệm,Kết quả của phép tính 1242 + 1031 là bao nhiêu?,2277 | 2283 | 2273 | 2269,2273,Ta có: 1242 + 1031 = 2273.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Điền khuyết,1557 - ___ = 144,,1413,Số cần điền là 1413 vì 1557 - 1413 = 144.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Điền khuyết,900 + ___ = 1023,,123,Số cần điền là 123 vì 900 + 123 = 1023.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Đúng/Sai,"Phép tính 677 + 623 = 1301, đúng hay sai?",,Sai,Phép tính chính xác là 677 + 623 = 1300.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,494 + 976 = ___,1470 | 1471 | 1469,1470,Kéo số 1470 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 831 - 279 là bao nhiêu?,552 | 554 | 562 | 548,552,Ta có: 831 - 279 = 552.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,1459 - 254 = ___,1205 | 1206 | 1204,1205,Kéo số 1205 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Kéo thả,1134 - 773 = ___,361 | 362 | 360,361,Kéo số 361 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 1253 + 1983 = 3236, đúng hay sai?",,Đúng,Phép tính chính xác là 1253 + 1983 = 3236.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 872 + 429 = 1304, đúng hay sai?",,Sai,Phép tính chính xác là 872 + 429 = 1301.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 742 + 319 = 1061, đúng hay sai?",,Đúng,Phép tính chính xác là 742 + 319 = 1061.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 1753 - 242 ___ 280 + 1829",,<,1753 - 242 = 1511; 280 + 1829 = 2109. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Kéo thả,1477 - 746 = ___,731 | 732 | 730,731,Kéo số 731 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",So sánh,"Điền dấu thích hợp (<, >, =): 1499 + 700 ___ 561 + 1437",,>,1499 + 700 = 2199; 561 + 1437 = 1998. Nên dấu là >.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Điền khuyết,1767 + ___ = 1980,,213,Số cần điền là 213 vì 1767 + 213 = 1980.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",So sánh,"Điền dấu thích hợp (<, >, =): 1410 + 764 ___ 1600 + 883",,<,1410 + 764 = 2174; 1600 + 883 = 2483. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"15. Làm quen với yếu tố Thống kê, Xác suất",Điền khuyết,533 + ___ = 869,,336,Số cần điền là 336 vì 533 + 336 = 869.
Lớp 3,Toán,Học kỳ 2,13. Xem đồng hồ. Tháng - năm. Tiền Việt Nam,Điền khuyết,1997 + ___ = 2974,,977,Số cần điền là 977 vì 1997 + 977 = 2974.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Điền khuyết,780 + ___ = 1032,,252,Số cần điền là 252 vì 780 + 252 = 1032.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",So sánh,"Điền dấu thích hợp (<, >, =): 413 + 141 ___ 371 + 849",,<,413 + 141 = 554; 371 + 849 = 1220. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Chuỗi Quy luật,"5, 10, 15, ___, 25",,20,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",So sánh,"Điền dấu thích hợp (<, >, =): 1110 + 960 ___ 1925 + 594",,<,1110 + 960 = 2070; 1925 + 594 = 2519. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 163 + 270 ___ 450 + 231",,<,163 + 270 = 433; 450 + 231 = 681. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,16. Ôn tập cuối năm,Đúng/Sai,"Phép tính 616 + 81 = 697, đúng hay sai?",,Đúng,Phép tính chính xác là 616 + 81 = 697.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Trắc nghiệm,Kết quả của phép tính 163 + 990 là bao nhiêu?,1152 | 1153 | 1154 | 1163,1153,Ta có: 163 + 990 = 1153.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Chuỗi Quy luật,"1, 5, 9, ___, 17",,13,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"4. Phép nhân, phép chia trong phạm vi 100",Chuỗi Quy luật,"13, 16, 19, ___, 25",,22,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Trắc nghiệm,Kết quả của phép tính 811 + 947 là bao nhiêu?,1768 | 1753 | 1760 | 1758,1758,Ta có: 811 + 947 = 1758.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Kéo thả,1345 - 342 = ___,1003 | 1004 | 1002,1003,Kéo số 1003 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Điền khuyết,651 + ___ = 1224,,573,Số cần điền là 573 vì 651 + 573 = 1224.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",So sánh,"Điền dấu thích hợp (<, >, =): 911 - 272 ___ 1461 + 1875",,<,911 - 272 = 639; 1461 + 1875 = 3336. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Trắc nghiệm,Kết quả của phép tính 1214 + 1945 là bao nhiêu?,3169 | 3164 | 3158 | 3159,3159,Ta có: 1214 + 1945 = 3159.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Đúng/Sai,"Phép tính 88 + 569 = 657, đúng hay sai?",,Đúng,Phép tính chính xác là 88 + 569 = 657.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,So sánh,"Điền dấu thích hợp (<, >, =): 364 + 1916 ___ 1007 + 1308",,<,364 + 1916 = 2280; 1007 + 1308 = 2315. Nên dấu là <.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 1784 - 1110 = 674, đúng hay sai?",,Đúng,Phép tính chính xác là 1784 - 1110 = 674.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Chuỗi Quy luật,"4, 9, 14, ___, 24",,19,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",So sánh,"Điền dấu thích hợp (<, >, =): 662 + 274 ___ 775 + 899",,<,662 + 274 = 936; 775 + 899 = 1674. Nên dấu là <.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Đúng/Sai,"Phép tính 1422 - 593 = 829, đúng hay sai?",,Đúng,Phép tính chính xác là 1422 - 593 = 829.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Kéo thả,407 + 629 = ___,1036 | 1037 | 1035,1036,Kéo số 1036 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"3. Làm quen với hình phẳng, hình khối",Đúng/Sai,"Phép tính 713 - 634 = 83, đúng hay sai?",,Sai,Phép tính chính xác là 713 - 634 = 79.
Lớp 3,Toán,Học kỳ 2,11. Các số đến 100 000,Kéo thả,404 - 136 = ___,268 | 269 | 267,268,Kéo số 268 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Kéo thả,339 - 278 = ___,61 | 62 | 60,61,Kéo số 61 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,"5. Một số đơn vị đo độ dài, khối lượng, dung tích, nhiệt độ",Điền khuyết,1943 + ___ = 2710,,767,Số cần điền là 767 vì 1943 + 767 = 2710.
Lớp 3,Toán,Học kỳ 2,8. Các số đến 10 000,Điền khuyết,795 - ___ = 788,,7,Số cần điền là 7 vì 795 - 7 = 788.
Lớp 3,Toán,Học kỳ 2,"9. Chu vi, diện tích một số hình phẳng",Kéo thả,1728 - 996 = ___,732 | 733 | 731,732,Kéo số 732 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,1130 + ___ = 2707,,1577,Số cần điền là 1577 vì 1130 + 1577 = 2707.
Lớp 3,Toán,Học kỳ 1,"6. Phép nhân, phép chia trong phạm vi 1 000",Điền khuyết,706 + ___ = 760,,54,Số cần điền là 54 vì 706 + 54 = 760.
Lớp 3,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 1123 + 588 là bao nhiêu?,1721 | 1716 | 1709 | 1711,1711,Ta có: 1123 + 588 = 1711.
Lớp 3,Toán,Học kỳ 1,"2. Bảng nhân, bảng chia",Đúng/Sai,"Phép tính 292 - 19 = 277, đúng hay sai?",,Sai,Phép tính chính xác là 292 - 19 = 273.
Lớp 3,Toán,Học kỳ 2,"10. Cộng, trừ, nhân, chia trong phạm vi 10 000",Chuỗi Quy luật,"17, 22, 27, ___, 37",,32,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Kéo thả,624 + 357 = ___,981 | 982 | 980,981,Kéo số 981 vào chỗ trống.
Lớp 3,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 1625 - 933 là bao nhiêu?,688 | 692 | 694 | 702,692,Ta có: 1625 - 933 = 692.
Lớp 3,Toán,Học kỳ 2,"12. Cộng, trừ trong phạm vi 100 000",Kéo thả,1772 - 1723 = ___,49 | 50 | 48,49,Kéo số 49 vào chỗ trống.
Lớp 3,Toán,Học kỳ 2,"14. Nhân, chia trong phạm vi 100 000",Đúng/Sai,"Phép tính 590 - 313 = 277, đúng hay sai?",,Đúng,Phép tính chính xác là 590 - 313 = 277.
