Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,chăm chỉ | chăm chỉ | chăm chỉ | chăm chỉ x,chăm chỉ,'chăm chỉ' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong học tập luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,1. Em lớn lên từng ngày,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong trong lành luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Kéo thả,Kéo từ 'gia đình' vào ô thích hợp: Em rất yêu ___ của mình.,gia đình | cục đá | bão táp,gia đình,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Kéo thả,Kéo từ 'biển cả' vào ô thích hợp: Em rất yêu ___ của mình.,biển cả | cục đá | bão táp,biển cả,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,phát triển | phát chiển | phát tdiển | phát triển x,phát triển,'phát triển' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong phát triển luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,5. Vẻ đẹp quanh em,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Uống nước nhớ ___,,nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Kéo thả,"Kéo thả để ghép đúng câu: Gần mực thì đen, ___.",gần đèn thì rạng | thì sẽ thất bại | không cần ai,gần đèn thì rạng,"Câu hoàn chỉnh: Gần mực thì đen, gần đèn thì rạng"
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,"Trong câu: 'Mùa xuân, tự hào thật đẹp.', từ 'tự hào' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'tự hào' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong đất nước luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Kéo thả,Kéo thả để ghép đúng câu: Tôn sư ___.,trọng đạo | thì sẽ thất bại | không cần ai,trọng đạo,Câu hoàn chỉnh: Tôn sư trọng đạo
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,quê hương | quê hương | quê hương | quê hương x,quê hương,'quê hương' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong cha mẹ luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong đùm bọc luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,"Trong câu: 'Mùa xuân, lịch sử thật đẹp.', từ 'lịch sử' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'lịch sử' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Trắc nghiệm,"Trong câu: 'Mùa xuân, ngôi nhà chung thật đẹp.', từ 'ngôi nhà chung' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'ngôi nhà chung' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Trắc nghiệm,"Trong câu: 'Mùa xuân, con người thật đẹp.', từ 'con người' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'con người' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong phát triển luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Điền khuyết,Điền từ còn thiếu vào câu tục ngữ: Lá lành đùm lá ___,,rách,Câu hoàn chỉnh: Lá lành đùm lá rách
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong truyền thống luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,3. Niềm vui tuổi thơ,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong yêu thương luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,thầy cô | thầy cô | thầy cô | thầy cô x,thầy cô,'thầy cô' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Kéo thả,Kéo từ 'lịch sử' vào ô thích hợp: Em rất yêu ___ của mình.,lịch sử | cục đá | bão táp,lịch sử,Phù hợp ngữ cảnh.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Kéo thả,Kéo thả để ghép đúng câu: Uống nước ___.,nhớ nguồn | thì sẽ thất bại | không cần ai,nhớ nguồn,Câu hoàn chỉnh: Uống nước nhớ nguồn
Lớp 2,Tiếng Việt,Học kỳ 2,7. Giao tiếp và kết nối,Trắc nghiệm,"Trong câu: 'Mùa xuân, tự hào thật đẹp.', từ 'tự hào' thuộc từ loại gì?",Danh từ | Động từ | Tính từ | Đại từ,Danh từ,'tự hào' chỉ sự vật/hiện tượng nên là danh từ.
Lớp 2,Tiếng Việt,Học kỳ 2,6. Hành tinh xanh của em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong bầu trời luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong tiến bộ luôn ghét bỏ nhau.', đúng hay sai?",,Sai,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong văn hóa luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 2,8. Con người Việt Nam,Điền khuyết,Điền từ thích hợp: Mỗi ngày đến trường là một ngày ___.,,vui,Thành ngữ quen thuộc về mái trường.
Lớp 2,Tiếng Việt,Học kỳ 1,2. Đi học vui sao,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong ngôi trường luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
Lớp 2,Tiếng Việt,Học kỳ 1,4. Mái ấm gia đình,Trắc nghiệm,Từ nào sau đây viết đúng chính tả?,đùm bọc | đùm bọc | đùm bọc | đùm bọc x,đùm bọc,'đùm bọc' là cách viết đúng chính tả.
Lớp 2,Tiếng Việt,Học kỳ 2,9. Việt Nam quê hương em,Đúng/Sai,"Câu văn sau có ý nghĩa phù hợp: 'Mọi người trong phát triển luôn yêu thương nhau.', đúng hay sai?",,Đúng,Ý nghĩa câu phải logic và tích cực.
