Cấp lớp,Môn học,Học kỳ,Chủ đề,Loại câu hỏi,Câu hỏi,Lựa chọn,Đáp án đúng,Lời giải chi tiết
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,So sánh,"Điền dấu thích hợp (<, >, =): 7023 - 3624 ___ 9480 + 1660",,<,7023 - 3624 = 3399; 9480 + 1660 = 11140. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Chuỗi Quy luật,"17, 22, 27, ___, 37",,32,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Chuỗi Quy luật,"18, 23, 28, ___, 38",,33,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"16, 18, 20, ___, 24",,22,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 6667 + 8586 ___ 1852 + 6930",,>,6667 + 8586 = 15253; 1852 + 6930 = 8782. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Chuỗi Quy luật,"5, 10, 15, ___, 25",,20,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Điền khuyết,16556 + ___ = 30065,,13509,Số cần điền là 13509 vì 16556 + 13509 = 30065.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,8742 + 2785 = ___,11527 | 11528 | 11526,11527,Kéo số 11527 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",So sánh,"Điền dấu thích hợp (<, >, =): 4464 + 4762 ___ 1090 + 7473",,>,4464 + 4762 = 9226; 1090 + 7473 = 8563. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Điền khuyết,6466 + ___ = 7369,,903,Số cần điền là 903 vì 6466 + 903 = 7369.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Điền khuyết,9561 + ___ = 10571,,1010,Số cần điền là 1010 vì 9561 + 1010 = 10571.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 1760 + 3481 ___ 5531 + 3850",,<,1760 + 3481 = 5241; 5531 + 3850 = 9381. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,10116 + 4527 = ___,14643 | 14644 | 14642,14643,Kéo số 14643 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 4749 - 2315 là bao nhiêu?,2444 | 2434 | 2436 | 2429,2434,Ta có: 4749 - 2315 = 2434.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 1707 + 8574 ___ 3291 + 5564",,>,1707 + 8574 = 10281; 3291 + 5564 = 8855. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Chuỗi Quy luật,"18, 23, 28, ___, 38",,33,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 3860 + 153 là bao nhiêu?,4008 | 4013 | 4016 | 4023,4013,Ta có: 3860 + 153 = 4013.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Trắc nghiệm,Kết quả của phép tính 6655 - 1637 là bao nhiêu?,5018 | 5019 | 5028 | 5014,5018,Ta có: 6655 - 1637 = 5018.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 4815 - 2364 là bao nhiêu?,2450 | 2451 | 2461 | 2454,2451,Ta có: 4815 - 2364 = 2451.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Điền khuyết,6108 - ___ = 3391,,2717,Số cần điền là 2717 vì 6108 - 2717 = 3391.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,16730 - ___ = 13235,,3495,Số cần điền là 3495 vì 16730 - 3495 = 13235.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,2706 - ___ = 858,,1848,Số cần điền là 1848 vì 2706 - 1848 = 858.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Điền khuyết,15727 + ___ = 19254,,3527,Số cần điền là 3527 vì 15727 + 3527 = 19254.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Đúng/Sai,"Phép tính 7126 - 127 = 6999, đúng hay sai?",,Đúng,Phép tính chính xác là 7126 - 127 = 6999.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 5269 + 2076 = 7345, đúng hay sai?",,Đúng,Phép tính chính xác là 5269 + 2076 = 7345.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,So sánh,"Điền dấu thích hợp (<, >, =): 17606 + 6689 ___ 7455 + 7948",,>,17606 + 6689 = 24295; 7455 + 7948 = 15403. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Trắc nghiệm,Kết quả của phép tính 1929 - 715 là bao nhiêu?,1224 | 1218 | 1212 | 1214,1214,Ta có: 1929 - 715 = 1214.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Trắc nghiệm,Kết quả của phép tính 14558 + 4164 là bao nhiêu?,18721 | 18722 | 18724 | 18732,18722,Ta có: 14558 + 4164 = 18722.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Kéo thả,9961 - 9669 = ___,292 | 293 | 291,292,Kéo số 292 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,So sánh,"Điền dấu thích hợp (<, >, =): 7094 - 565 ___ 3888 + 4372",,<,7094 - 565 = 6529; 3888 + 4372 = 8260. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,So sánh,"Điền dấu thích hợp (<, >, =): 7845 - 5922 ___ 5041 + 2964",,<,7845 - 5922 = 1923; 5041 + 2964 = 8005. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,So sánh,"Điền dấu thích hợp (<, >, =): 420 + 7848 ___ 5833 + 4115",,<,420 + 7848 = 8268; 5833 + 4115 = 9948. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Đúng/Sai,"Phép tính 5526 - 1 = 5527, đúng hay sai?",,Sai,Phép tính chính xác là 5526 - 1 = 5525.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Điền khuyết,4809 - ___ = 4745,,64,Số cần điền là 64 vì 4809 - 64 = 4745.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,1800 - ___ = 251,,1549,Số cần điền là 1549 vì 1800 - 1549 = 251.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Chuỗi Quy luật,"6, 8, 10, ___, 14",,12,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,6111 + ___ = 8667,,2556,Số cần điền là 2556 vì 6111 + 2556 = 8667.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Đúng/Sai,"Phép tính 17815 - 7271 = 10549, đúng hay sai?",,Sai,Phép tính chính xác là 17815 - 7271 = 10544.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Điền khuyết,9496 + ___ = 17004,,7508,Số cần điền là 7508 vì 9496 + 7508 = 17004.
Lớp 4,Toán,Học kỳ 2,10. Phân số,So sánh,"Điền dấu thích hợp (<, >, =): 17938 + 19288 ___ 8563 + 12289",,>,17938 + 19288 = 37226; 8563 + 12289 = 20852. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Đúng/Sai,"Phép tính 1121 + 4067 = 5189, đúng hay sai?",,Sai,Phép tính chính xác là 1121 + 4067 = 5188.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 17992 + 19901 là bao nhiêu?,37896 | 37888 | 37893 | 37903,37893,Ta có: 17992 + 19901 = 37893.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,7252 - 2645 = ___,4607 | 4608 | 4606,4607,Kéo số 4607 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 8038 + 6653 là bao nhiêu?,14688 | 14691 | 14692 | 14701,14691,Ta có: 8038 + 6653 = 14691.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Điền khuyết,19622 + ___ = 27099,,7477,Số cần điền là 7477 vì 19622 + 7477 = 27099.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Đúng/Sai,"Phép tính 2065 - 393 = 1676, đúng hay sai?",,Sai,Phép tính chính xác là 2065 - 393 = 1672.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Đúng/Sai,"Phép tính 17678 - 5592 = 12086, đúng hay sai?",,Đúng,Phép tính chính xác là 17678 - 5592 = 12086.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Kéo thả,19015 - 12353 = ___,6662 | 6663 | 6661,6662,Kéo số 6662 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Đúng/Sai,"Phép tính 4257 - 627 = 3630, đúng hay sai?",,Đúng,Phép tính chính xác là 4257 - 627 = 3630.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Chuỗi Quy luật,"3, 8, 13, ___, 23",,18,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Đúng/Sai,"Phép tính 9734 + 6720 = 16454, đúng hay sai?",,Đúng,Phép tính chính xác là 9734 + 6720 = 16454.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"10, 15, 20, ___, 30",,25,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,8134 + 16122 = ___,24256 | 24257 | 24255,24256,Kéo số 24256 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,8944 + 8412 = ___,17356 | 17357 | 17355,17356,Kéo số 17356 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Trắc nghiệm,Kết quả của phép tính 5177 - 2468 là bao nhiêu?,2707 | 2709 | 2710 | 2719,2709,Ta có: 5177 - 2468 = 2709.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Kéo thả,8204 - 3885 = ___,4319 | 4320 | 4318,4319,Kéo số 4319 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,13970 - ___ = 5115,,8855,Số cần điền là 8855 vì 13970 - 8855 = 5115.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Kéo thả,7575 + 1463 = ___,9038 | 9039 | 9037,9038,Kéo số 9038 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Kéo thả,7161 + 10759 = ___,17920 | 17921 | 17919,17920,Kéo số 17920 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 6395 + 9208 là bao nhiêu?,15603 | 15613 | 15606 | 15599,15603,Ta có: 6395 + 9208 = 15603.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Kéo thả,14387 + 9459 = ___,23846 | 23847 | 23845,23846,Kéo số 23846 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Trắc nghiệm,Kết quả của phép tính 9410 + 11455 là bao nhiêu?,20865 | 20866 | 20875 | 20862,20865,Ta có: 9410 + 11455 = 20865.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,17173 - 12854 = ___,4319 | 4320 | 4318,4319,Kéo số 4319 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Điền khuyết,8293 - ___ = 8022,,271,Số cần điền là 271 vì 8293 - 271 = 8022.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Chuỗi Quy luật,"5, 8, 11, ___, 17",,14,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Trắc nghiệm,Kết quả của phép tính 8945 + 19406 là bao nhiêu?,28361 | 28354 | 28347 | 28351,28351,Ta có: 8945 + 19406 = 28351.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Kéo thả,8502 + 3300 = ___,11802 | 11803 | 11801,11802,Kéo số 11802 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Điền khuyết,8538 - ___ = 2693,,5845,Số cần điền là 5845 vì 8538 - 5845 = 2693.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"12, 17, 22, ___, 32",,27,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 7612 - 4745 là bao nhiêu?,2867 | 2868 | 2877 | 2862,2867,Ta có: 7612 - 4745 = 2867.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Điền khuyết,10856 - ___ = 262,,10594,Số cần điền là 10594 vì 10856 - 10594 = 262.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Đúng/Sai,"Phép tính 11329 + 1228 = 12562, đúng hay sai?",,Sai,Phép tính chính xác là 11329 + 1228 = 12557.
Lớp 4,Toán,Học kỳ 2,10. Phân số,So sánh,"Điền dấu thích hợp (<, >, =): 10656 - 8139 ___ 7233 + 15439",,<,10656 - 8139 = 2517; 7233 + 15439 = 22672. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"3, 7, 11, ___, 19",,15,Quy luật: cộng thêm 4 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Kéo thả,3117 - 1996 = ___,1121 | 1122 | 1120,1121,Kéo số 1121 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Chuỗi Quy luật,"20, 25, 30, ___, 40",,35,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Kéo thả,5295 - 1215 = ___,4080 | 4081 | 4079,4080,Kéo số 4080 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,10489 + 19825 = ___,30314 | 30315 | 30313,30314,Kéo số 30314 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Điền khuyết,13936 - ___ = 4353,,9583,Số cần điền là 9583 vì 13936 - 9583 = 4353.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Điền khuyết,4097 + ___ = 17716,,13619,Số cần điền là 13619 vì 4097 + 13619 = 17716.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Trắc nghiệm,Kết quả của phép tính 5236 - 2209 là bao nhiêu?,3026 | 3027 | 3037 | 3030,3027,Ta có: 5236 - 2209 = 3027.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Đúng/Sai,"Phép tính 17782 - 9597 = 8189, đúng hay sai?",,Sai,Phép tính chính xác là 17782 - 9597 = 8185.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Trắc nghiệm,Kết quả của phép tính 9700 - 3479 là bao nhiêu?,6216 | 6221 | 6222 | 6231,6221,Ta có: 9700 - 3479 = 6221.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 4053 + 9733 = 13786, đúng hay sai?",,Đúng,Phép tính chính xác là 4053 + 9733 = 13786.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Điền khuyết,18975 - ___ = 5858,,13117,Số cần điền là 13117 vì 18975 - 13117 = 5858.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,13151 - ___ = 2750,,10401,Số cần điền là 10401 vì 13151 - 10401 = 2750.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Trắc nghiệm,Kết quả của phép tính 11443 + 8026 là bao nhiêu?,19465 | 19474 | 19469 | 19479,19469,Ta có: 11443 + 8026 = 19469.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Trắc nghiệm,Kết quả của phép tính 10297 - 9471 là bao nhiêu?,825 | 826 | 827 | 836,826,Ta có: 10297 - 9471 = 826.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,17625 - 8440 = ___,9185 | 9186 | 9184,9185,Kéo số 9185 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,15785 + ___ = 22096,,6311,Số cần điền là 6311 vì 15785 + 6311 = 22096.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Chuỗi Quy luật,"20, 22, 24, ___, 28",,26,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,9575 + 315 = ___,9890 | 9891 | 9889,9890,Kéo số 9890 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Đúng/Sai,"Phép tính 8815 - 7290 = 1525, đúng hay sai?",,Đúng,Phép tính chính xác là 8815 - 7290 = 1525.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Kéo thả,12086 - 10315 = ___,1771 | 1772 | 1770,1771,Kéo số 1771 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,Trắc nghiệm,Kết quả của phép tính 2498 + 3680 là bao nhiêu?,6176 | 6178 | 6188 | 6182,6178,Ta có: 2498 + 3680 = 6178.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Chuỗi Quy luật,"5, 8, 11, ___, 17",,14,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"11. Phép cộng, phép trừ Phân số",Đúng/Sai,"Phép tính 1097 + 11247 = 12344, đúng hay sai?",,Đúng,Phép tính chính xác là 1097 + 11247 = 12344.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Kéo thả,527 + 1672 = ___,2199 | 2200 | 2198,2199,Kéo số 2199 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"4, 9, 14, ___, 24",,19,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Điền khuyết,446 - ___ = 267,,179,Số cần điền là 179 vì 446 - 179 = 267.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,So sánh,"Điền dấu thích hợp (<, >, =): 15391 + 10613 ___ 2533 + 2977",,>,15391 + 10613 = 26004; 2533 + 2977 = 5510. Nên dấu là >.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Kéo thả,8681 + 13124 = ___,21805 | 21806 | 21804,21805,Kéo số 21805 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,4. Một số đơn vị đo Đại lượng,So sánh,"Điền dấu thích hợp (<, >, =): 9723 + 4661 ___ 8704 + 7589",,<,9723 + 4661 = 14384; 8704 + 7589 = 16293. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",Điền khuyết,5187 - ___ = 1586,,3601,Số cần điền là 3601 vì 5187 - 3601 = 1586.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Chuỗi Quy luật,"16, 19, 22, ___, 28",,25,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 2,"12. Phép nhân, phép chia Phân số",So sánh,"Điền dấu thích hợp (<, >, =): 6996 - 3380 ___ 10812 + 12139",,<,6996 - 3380 = 3616; 10812 + 12139 = 22951. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Trắc nghiệm,Kết quả của phép tính 8832 + 5474 là bao nhiêu?,14306 | 14316 | 14308 | 14302,14306,Ta có: 8832 + 5474 = 14306.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Chuỗi Quy luật,"2, 5, 8, ___, 14",,11,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,So sánh,"Điền dấu thích hợp (<, >, =): 928 + 9490 ___ 8663 + 9997",,<,928 + 9490 = 10418; 8663 + 9997 = 18660. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,4595 + ___ = 13404,,8809,Số cần điền là 8809 vì 4595 + 8809 = 13404.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Trắc nghiệm,Kết quả của phép tính 10278 - 2261 là bao nhiêu?,8016 | 8017 | 8018 | 8027,8017,Ta có: 10278 - 2261 = 8017.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Chuỗi Quy luật,"5, 8, 11, ___, 17",,14,Quy luật: cộng thêm 3 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Kéo thả,11607 + 12176 = ___,23783 | 23784 | 23782,23783,Kéo số 23783 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Điền khuyết,8875 + ___ = 12761,,3886,Số cần điền là 3886 vì 8875 + 3886 = 12761.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Chuỗi Quy luật,"8, 10, 12, ___, 16",,14,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Điền khuyết,14324 - ___ = 5238,,9086,Số cần điền là 9086 vì 14324 - 9086 = 5238.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Điền khuyết,9213 - ___ = 7961,,1252,Số cần điền là 1252 vì 9213 - 1252 = 7961.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Đúng/Sai,"Phép tính 8042 + 6656 = 14698, đúng hay sai?",,Đúng,Phép tính chính xác là 8042 + 6656 = 14698.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,7893 + 7727 = ___,15620 | 15621 | 15619,15620,Kéo số 15620 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,8998 - 4157 = ___,4841 | 4842 | 4840,4841,Kéo số 4841 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Kéo thả,9414 - 956 = ___,8458 | 8459 | 8457,8458,Kéo số 8458 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Chuỗi Quy luật,"5, 10, 15, ___, 25",,20,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Chuỗi Quy luật,"16, 21, 26, ___, 36",,31,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Kéo thả,7613 + 11531 = ___,19144 | 19145 | 19143,19144,Kéo số 19144 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Đúng/Sai,"Phép tính 7762 - 6709 = 1053, đúng hay sai?",,Đúng,Phép tính chính xác là 7762 - 6709 = 1053.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,Kéo thả,4954 + 6932 = ___,11886 | 11887 | 11885,11886,Kéo số 11886 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,5. Phép cộng và phép trừ,Đúng/Sai,"Phép tính 8617 - 7505 = 1112, đúng hay sai?",,Đúng,Phép tính chính xác là 8617 - 7505 = 1112.
Lớp 4,Toán,Học kỳ 2,10. Phân số,Chuỗi Quy luật,"18, 20, 22, ___, 26",,24,Quy luật: cộng thêm 2 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Điền khuyết,6420 + ___ = 22008,,15588,Số cần điền là 15588 vì 6420 + 15588 = 22008.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,So sánh,"Điền dấu thích hợp (<, >, =): 15374 + 17172 ___ 6421 + 3986",,>,15374 + 17172 = 32546; 6421 + 3986 = 10407. Nên dấu là >.
Lớp 4,Toán,Học kỳ 2,10. Phân số,So sánh,"Điền dấu thích hợp (<, >, =): 3953 + 8838 ___ 8465 + 6135",,<,3953 + 8838 = 12791; 8465 + 6135 = 14600. Nên dấu là <.
Lớp 4,Toán,Học kỳ 2,13. Ôn tập cuối năm,Đúng/Sai,"Phép tính 9563 - 8 = 9560, đúng hay sai?",,Sai,Phép tính chính xác là 9563 - 8 = 9555.
Lớp 4,Toán,Học kỳ 1,6. Đường thẳng vuông góc. Đường thẳng song song,Chuỗi Quy luật,"17, 22, 27, ___, 37",,32,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,7. Ôn tập Học kì 1,Trắc nghiệm,Kết quả của phép tính 9327 + 7269 là bao nhiêu?,16591 | 16596 | 16606 | 16599,16596,Ta có: 9327 + 7269 = 16596.
Lớp 4,Toán,Học kỳ 2,8. Phép nhân và phép chia,Kéo thả,12162 - 11575 = ___,587 | 588 | 586,587,Kéo số 587 vào chỗ trống.
Lớp 4,Toán,Học kỳ 2,"9. Làm quen với yếu tố Thống kê, Xác suất",Kéo thả,19787 - 12517 = ___,7270 | 7271 | 7269,7270,Kéo số 7270 vào chỗ trống.
Lớp 4,Toán,Học kỳ 1,1. Ôn tập và bổ sung,So sánh,"Điền dấu thích hợp (<, >, =): 618 + 2312 ___ 7817 + 7789",,<,618 + 2312 = 2930; 7817 + 7789 = 15606. Nên dấu là <.
Lớp 4,Toán,Học kỳ 1,2. Góc và đơn vị đo góc,Chuỗi Quy luật,"20, 25, 30, ___, 40",,35,Quy luật: cộng thêm 5 vào số liền trước.
Lớp 4,Toán,Học kỳ 1,3. Số có nhiều chữ số,Trắc nghiệm,Kết quả của phép tính 16815 - 10770 là bao nhiêu?,6055 | 6042 | 6045 | 6047,6045,Ta có: 16815 - 10770 = 6045.
